log,n_traces,n_unique_traces,ratio_unique_traces_per_trace,n_events,trace_len_min,trace_len_max,trace_len_mean,trace_len_median,trace_len_mode,trace_len_std,trace_len_variance,trace_len_q1,trace_len_q3,trace_len_iqr,trace_len_geometric_mean,trace_len_geometric_std,trace_len_harmonic_mean,trace_len_skewness,trace_len_kurtosis,trace_len_coefficient_variation,trace_len_entropy,trace_len_hist1,trace_len_hist2,trace_len_hist3,trace_len_hist4,trace_len_hist5,trace_len_hist6,trace_len_hist7,trace_len_hist8,trace_len_hist9,trace_len_hist10,trace_len_skewness_hist,trace_len_kurtosis_hist,ratio_most_common_variant,ratio_top_1_variants,ratio_top_5_variants,ratio_top_10_variants,ratio_top_20_variants,ratio_top_50_variants,ratio_top_75_variants,mean_variant_occurrence,std_variant_occurrence,skewness_variant_occurrence,kurtosis_variant_occurrence,n_unique_activities,activities_min,activities_max,activities_mean,activities_median,activities_std,activities_variance,activities_q1,activities_q3,activities_iqr,activities_skewness,activities_kurtosis,n_unique_start_activities,start_activities_min,start_activities_max,start_activities_mean,start_activities_median,start_activities_std,start_activities_variance,start_activities_q1,start_activities_q3,start_activities_iqr,start_activities_skewness,start_activities_kurtosis,n_unique_end_activities,end_activities_min,end_activities_max,end_activities_mean,end_activities_median,end_activities_std,end_activities_variance,end_activities_q1,end_activities_q3,end_activities_iqr,end_activities_skewness,end_activities_kurtosis,entropy_trace,entropy_prefix,entropy_global_block,entropy_lempel_ziv,entropy_k_block_diff_1,entropy_k_block_diff_3,entropy_k_block_diff_5,entropy_k_block_ratio_1,entropy_k_block_ratio_3,entropy_k_block_ratio_5,entropy_knn_3,entropy_knn_5,entropy_knn_7
scenario5_1000_early_0.15,1000,674,0.674,18886,4,34,18.886,22,4,11.1968300871273,125.369004,4,26,22,13.9489938872571,2.43017235431838,9.1952131295492,-0.292041013270913,-1.37731517598304,0.59286403087617,6.69548426987365,0.109666666666667,0,0,0,0,0.033333333333333,0.096666666666667,0.021,0.005333333333333,0.067333333333333,0.854428417473429,-0.875867646403969,0.271,0.326,0.359,0.393,0.46,0.663,0.831,1.48367952522255,10.4256816323764,25.6378893720187,659.622795510004,103,55,1000,183.359223300971,79,171.114102303591,29280.0360071637,73,334,261,2.17773047592115,7.42156816130142,13,1,943,76.9230769230769,1,250.13241463687,62566.224852071,1,3,2,3.17019243408549,8.06292626536053,4,2,974,250,12,418.022128600867,174742.5,8.75,253.25,244.5,1.15435954619464,-0.666927018657203,7.572,11.877,15.607,2.432,6.182,6.182,6.182,6.182,6.182,6.182,4.729,4.249,3.955
scenario5_1000_early_0.2,1000,687,0.687,19113,4,34,19.113,22,4,11.0601189414943,122.326231,4,26,22,14.2496948126101,2.40755053820573,9.41206825574144,-0.343712300158237,-1.32246851009784,0.578669959791464,6.70379460446007,0.105666666666667,0,0,0,0,0.031333333333333,0.100333333333333,0.024666666666667,0.007666666666667,0.063666666666667,0.860147304379955,-0.853279996380865,0.271,0.316,0.347,0.381,0.45,0.656,0.828,1.45560407569141,10.3179720486613,25.9553237652673,674.938303956559,103,47,1000,185.563106796117,82,172.564982548599,29778.6732019983,64,338,274,2.10660441211841,7.00161398834012,29,1,926,34.4827586206897,1,168.556676376258,28411.3531510107,1,1,0,5.09523149575822,23.9872757214252,5,1,978,200,5,389.0269913515,151342,2,14,12,1.49948131116383,0.249303030442705,7.622,12.035,15.642,2.516,6.178,6.178,6.178,6.178,6.178,6.178,4.793,4.306,3.997
scenario5_1000_insert_0.05,1000,699,0.699,19400,4,36,19.4,22,4,11.0377533945998,121.832,4,26,22,14.5793148084092,2.38496949241756,9.66450693630674,-0.365373359947845,-1.27660126041878,0.568956360546383,6.70999301526786,0.09625,0,0,0,0,0.0821875,0.0565625,0.01625,0.015625,0.045625,0.710026796838805,-1.00295960002978,0.294,0.304,0.335,0.37,0.44,0.65,0.825,1.43061516452074,11.0744253467321,26.378186249956,693.872842798832,157,1,1000,123.566878980892,69,165.909394115777,27525.9270558643,1,95,94,2.27826587211374,7.76484841815725,7,1,994,142.857142857143,1,347.477616369099,120740.693877551,1,1,0,2.04124145231932,2.16666666666667,6,1,995,166.666666666667,1,370.441928272465,137227.222222222,1,1,0,1.78885438199983,1.2,7.539,11.792,15.578,2.382,6.214,6.214,6.214,6.214,6.214,6.214,4.729,4.248,3.941
scenario5_1000_insert_0.1,1000,737,0.737,19946,4,37,19.946,22,4,10.9971398099688,120.937084,4,27,23,15.2001518546811,2.34483812219039,10.1429925782468,-0.417285626343124,-1.21288486856153,0.551345623682381,6.72084854785166,0.088787878787879,0,0,0,0,0.081818181818182,0.062121212121212,0.006060606060606,0.017878787878788,0.046363636363636,0.609121489639815,-1.29520810627529,0.26,0.27,0.299,0.336,0.41,0.631,0.815,1.35685210312076,9.53399600977232,27.0900457502346,731.914065580134,279,1,1000,71.4910394265233,1,140.115028622461,19632.221245873,1,76,75,3.05173471284935,12.9579952137478,10,1,991,100,1,297,88209,1,1,0,2.66666666666667,5.11111111111111,17,1,984,58.8235294117647,1,231.294117647059,53496.9688581315,1,1,0,3.75,12.0625,7.872,11.967,15.733,2.471,6.288,6.288,6.288,6.288,6.288,6.288,4.819,4.33,4.029
scenario5_1000_insert_0.15,1000,708,0.708,18878,4,37,18.878,22,4,11.4164406011681,130.335116,4,27,23,13.9055286413125,2.42272708227899,9.24627862413018,-0.231592792432886,-1.43734727151659,0.604748416207656,6.68989748884164,0.104848484848485,0,0,0,0,0.076060606060606,0.051515151515152,0.006363636363636,0.023333333333333,0.040909090909091,0.8938981033726,-0.495480597423778,0.291,0.299,0.327,0.362,0.433,0.646,0.823,1.41242937853107,10.8911908256602,26.5509164185188,702.967883531092,337,1,1000,56.0178041543027,1,125.332719128722,15708.290484199,1,62,61,3.64051649611769,18.7064557743169,13,1,988,76.9230769230769,1,263.005253395459,69171.7633136095,1,1,0,3.17542648054294,8.08333333333334,25,1,976,40,1,191.060199937088,36504,1,1,0,4.69485534033442,20.0416666666667,7.58,11.826,15.678,2.48,6.299,6.299,6.299,6.299,6.299,6.299,4.789,4.296,3.992
scenario5_1000_insert_0.2,1000,735,0.735,19369,4,37,19.369,22,4,11.086606288671,122.912839,4,27,23,14.5961686775191,2.36480844301141,9.77376449693619,-0.328456939320163,-1.30634024772385,0.572389193488101,6.70942826127347,0.095757575757576,0,0,0,0,0.082727272727273,0.056969696969697,0.008484848484848,0.017272727272727,0.041818181818182,0.753948539283058,-0.978801916666784,0.263,0.272,0.301,0.338,0.412,0.632,0.816,1.36054421768707,9.65749899190557,27.0537545870299,729.937469860431,406,1,1000,47.7068965517241,1,118.308148625762,13996.8180312553,1,58,57,3.90550182724107,21.1169008815636,24,1,977,41.6666666666667,1,195.030481948051,38036.8888888889,1,1,0,4.58731710925565,19.0434782608696,30,1,971,33.3333333333333,1,174.120328764016,30317.8888888889,1,1,0,5.19946946895745,25.0344827586207,7.846,11.947,15.697,2.528,6.325,6.325,6.325,6.325,6.325,6.325,4.821,4.333,4.03
scenario5_1000_late_0.05,1000,672,0.672,18695,4,34,18.695,22,4,11.054409753578,122.199975,4,24,20,13.8596429545807,2.41471588480743,9.18559023332748,-0.273741743874518,-1.33948153715135,0.591303009017276,6.69730169901765,0.109333333333333,0,0,0,0,0.032333333333333,0.109666666666667,0.015333333333333,0.005,0.061666666666667,0.95737772079245,-0.721362757665998,0.318,0.33,0.361,0.395,0.462,0.664,0.832,1.48809523809524,12.2197089510378,25.8593344206438,666.803602498228,103,48,1000,181.504854368932,69,173.013208642533,29933.5703647846,68,328,260,2.12671880987389,7.08821777068252,3,2,995,333.333333333333,3,467.869164997604,218901.555555556,2.5,499,496.5,0.707104358499709,-1.5,2,3,997,500,500,497,247009,251.5,748.5,497,0,-2,7.299,11.619,15.48,2.321,6.156,6.156,6.156,6.156,6.156,6.156,4.684,4.205,3.9
scenario5_1000_late_0.1,1000,681,0.681,19339,4,34,19.339,22,4,11.288050274516,127.420079,4,27,23,14.3459357673288,2.42570012168027,9.4200532330936,-0.329928509520763,-1.3507607865506,0.583693586768497,6.70051069117655,0.106,0,0,0,0,0.030333333333333,0.096333333333333,0.021666666666667,0.006,0.073,0.809714814494915,-1.0229544101233,0.293,0.318,0.353,0.387,0.455,0.659,0.829,1.46842878120411,11.1862861300983,25.9930646453169,674.410148842125,103,53,1000,187.757281553398,79,172.061090190835,29605.0187576586,74,320,246,2.12870529009873,7.0217299494474,6,1,981,166.666666666667,4.5,364.194392537221,132637.555555556,1,8,7,1.78855728970722,1.1994675399337,2,5,995,500,500,495,245025,252.5,747.5,495,0,-2,7.491,11.878,15.662,2.417,6.198,6.198,6.198,6.198,6.198,6.198,4.743,4.26,3.952
scenario5_1000_late_0.15,1000,677,0.677,18770,4,34,18.77,22,4,11.0968058467291,123.1391,4,26,22,13.900663985209,2.41965790418756,9.19530419982521,-0.286422231216895,-1.35915589865669,0.591199032857168,6.69695753279926,0.109333333333333,0,0,0,0,0.037666666666667,0.095333333333333,0.022,0.005333333333333,0.063666666666667,0.840596523544008,-0.84633580485424,0.295,0.328,0.356,0.39,0.458,0.661,0.83,1.47710487444609,11.3074984026694,25.8399885395286,667.680659539116,103,52,1000,182.233009708738,77,172.140730634469,29632.4311433688,66,334,268,2.15057150633394,7.243395570071,7,1,971,142.857142857143,2,338.124841091667,114328.408163265,1.5,11.5,10,2.04030966448029,2.16462057228326,4,1,991,250,4,427.823561763491,183033,1,253,252,1.15458713639578,-0.666754433988793,7.442,11.745,15.543,2.417,6.167,6.167,6.167,6.167,6.167,6.167,4.706,4.232,3.936
scenario5_1000_late_0.2,1000,687,0.687,19193,4,34,19.193,22,4,11.0681412621994,122.503751,4,27,23,14.3219672046293,2.40648242236173,9.45387247570623,-0.355921409878384,-1.32410842334156,0.576675937174978,6.70481068939974,0.105,0,0,0,0,0.036666666666667,0.093333333333333,0.024666666666667,0.008333333333333,0.065333333333333,0.785452391730976,-0.94485853154284,0.264,0.315,0.347,0.381,0.45,0.656,0.828,1.45560407569141,10.0595313832755,25.884484347606,672.381236714481,103,50,1000,186.339805825243,78,172.572346072853,29781.2146290885,71,342,271,2.10314027046103,6.96269358524046,8,1,964,125,2,317.160842475864,100591,1,14.25,13.25,2.26640104161646,3.13934387839051,4,2,981,250,8.5,422.069307104888,178142.5,2.75,255.75,253,1.15427061727205,-0.667001000669012,7.658,11.854,15.634,2.446,6.183,6.183,6.183,6.183,6.183,6.183,4.767,4.282,3.974
scenario5_1000_rework_0.05,1000,695,0.695,19176,4,37,19.176,22,4,10.8539865487295,117.809024,4,26,22,14.476769806203,2.36662837393993,9.65793984984137,-0.358544999332962,-1.25057640440408,0.566019323567452,6.71245072766261,0.093030303030303,0,0,0,0,0.09030303030303,0.057272727272727,0.007272727272727,0.017878787878788,0.037272727272727,0.792467967003601,-0.965529213278083,0.295,0.309,0.339,0.374,0.444,0.652,0.826,1.43884892086331,11.1449024434303,26.2955175280407,689.635018061118,103,58,1010,186.174757281553,83,175.529237305963,30810.5131492129,62,314,252,2.07556788624644,6.62094116965204,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.519,11.677,15.482,2.332,6.166,6.166,6.166,6.166,6.166,6.166,4.711,4.23,3.924
scenario5_1000_rework_0.1,1000,717,0.717,19906,4,37,19.906,22,4,10.8527030734283,117.781164,4,27,23,15.2520075219385,2.32810467568274,10.2145054780063,-0.422730621807682,-1.158848059604,0.545197582308264,6.7248362085991,0.086666666666667,0,0,0,0,0.088787878787879,0.059393939393939,0.005151515151515,0.019090909090909,0.043939393939394,0.662825416466038,-1.18984731933052,0.26,0.286,0.318,0.354,0.426,0.641,0.82,1.39470013947001,9.67010229866101,26.6749916671713,710.356033472906,103,55,1015,193.26213592233,80,177.051029952069,31347.0672070883,72,354,282,1.97905503431597,6.08858115825967,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.816,11.842,15.622,2.371,6.189,6.189,6.189,6.189,6.189,6.189,4.74,4.265,3.972
scenario5_1000_rework_0.15,1000,691,0.691,19542,4,37,19.542,22,4,11.0513454384523,122.132236,4,27,23,14.8134745803059,2.34774247278776,9.94815918331575,-0.338153369664942,-1.27256231868362,0.565517625547655,6.71392366541782,0.093333333333333,0,0,0,0,0.086060606060606,0.052727272727273,0.007272727272727,0.018484848484849,0.045151515151515,0.739533523380469,-1.00623428563016,0.253,0.302,0.343,0.378,0.447,0.654,0.827,1.44717800289436,9.61056627243438,25.957795289508,676.277530713654,103,53,1029,189.728155339806,78,176.187410930474,31042.0037703836,68.5,345,276.5,2.07149380609202,6.7134909974165,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.75,11.844,15.63,2.384,6.181,6.181,6.181,6.181,6.181,6.181,4.724,4.244,3.949
scenario5_1000_rework_0.2,1000,641,0.641,18689,4,37,18.689,22,4,11.5604618852362,133.644279,4,27,23,13.6525028720912,2.43899891304306,9.08362502135152,-0.187966837234777,-1.48600608840629,0.618570382858165,6.68177071622078,0.109393939393939,0,0,0,0,0.068787878787879,0.054848484848485,0.007575757575758,0.017575757575758,0.044848484848485,0.959139047682536,-0.272873339192806,0.291,0.352,0.391,0.423,0.487,0.679,0.839,1.5600624024961,11.4883063111749,24.9554493047807,625.573604195647,103,58,1038,181.446601941748,75,171.120960349624,29282.3830709775,67,320,253,2.34830266359984,8.51425591701922,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.325,11.805,15.655,2.413,6.183,6.183,6.183,6.183,6.183,6.183,4.699,4.219,3.919
scenario5_1000_skip_0.05,1000,681,0.681,19239,1,34,19.239,22,4,11.3128192330648,127.979879,4,27,23,14.1438981936029,2.47148934351677,9.03998185602462,-0.328803614395102,-1.35589746316392,0.588014929729443,6.6967689404501,0.096969696969697,0,0,0,0,0.000909090909091,0.113030303030303,0.01969696969697,0.007878787878788,0.064545454545455,1.01927911009729,-0.667810912999461,0.306,0.322,0.353,0.387,0.455,0.659,0.829,1.46842878120411,11.6801204921819,26.0260011941808,675.567250232616,103,48,1000,186.78640776699,87,171.31392013706,29348.4592327269,69,316,247,2.11918014359419,6.96337644602788,5,1,988,200,4,394.001522839697,155237.2,3,4,1,1.49997099256171,0.249961388963128,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.406,11.831,15.605,2.37,6.196,6.196,6.196,6.196,6.196,6.196,4.728,4.235,3.932
scenario5_1000_skip_0.1,1000,655,0.655,18485,1,34,18.485,22,4,11.2711922616909,127.039775,4,26,22,13.4366371739806,2.4867433617072,8.6717520804249,-0.238163560968012,-1.41251237534791,0.609748026058472,6.68459935214285,0.103333333333333,0,0,0,0,0.006666666666667,0.112121212121212,0.016060606060606,0.004242424242424,0.060606060606061,1.06835437871477,-0.599631124196412,0.321,0.341,0.377,0.41,0.476,0.672,0.836,1.52671755725191,12.4963067791528,25.510446671347,649.184073128149,103,52,1000,179.466019417476,71,170.09031384749,28930.7148647375,66,307,241,2.21720677514511,7.59927309142035,8,1,989,125,1,326.563929422709,106644,1,2,1,2.2677140704207,3.14267322061367,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.231,11.69,15.509,2.355,6.171,6.171,6.171,6.171,6.171,6.171,4.689,4.203,3.901
scenario5_1000_skip_0.15,1000,698,0.698,19159,1,34,19.159,22,4,10.9902556385191,120.785719,4,26,22,14.2023758858861,2.45828328841619,9.04048874975954,-0.369775070538856,-1.26295617585745,0.573634095647949,6.70518257884447,0.092424242424243,0,0,0,0,0.007272727272727,0.116969696969697,0.02,0.005757575757576,0.060606060606061,1.0921645956614,-0.425100090953422,0.262,0.303,0.336,0.371,0.441,0.651,0.825,1.43266475644699,9.89307703034296,26.1802234717535,686.447526947485,103,60,1000,186.009708737864,79,171.657171046711,29466.1843717598,67,344,277,2.06074370904253,6.6208000254083,10,1,975,100,1.5,291.678933075394,85076.6,1,6.5,5.5,2.66624717205831,5.1098014762394,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.72,11.818,15.545,2.378,6.187,6.187,6.187,6.187,6.187,6.187,4.733,4.257,3.947
scenario5_1000_skip_0.2,1000,664,0.664,18517,1,34,18.517,22,4,11.3602689668863,129.055711,4,26,22,13.2184310440854,2.5872495460354,8.05569967654381,-0.261430060887266,-1.40338037370397,0.613504831608052,6.67911500199076,0.102424242424242,0,0,0,0,0.006363636363636,0.109393939393939,0.018787878787879,0.006060606060606,0.06,1.0491460512153,-0.628250956432746,0.274,0.331,0.369,0.402,0.468,0.668,0.834,1.50602409638554,10.6260347407992,25.4047971871883,648.298417220844,103,56,1000,179.776699029126,83,166.437599143106,27701.4744085211,64,317.5,253.5,2.2532083546278,7.92550157930291,6,1,967,166.666666666667,7.5,357.949096318954,128127.555555556,3.25,13.25,10,1.78820009678815,1.19882546649911,1,1000,1000,1000,1000,0,0,1000,1000,0,0,-3,7.515,11.781,15.545,2.382,6.194,6.194,6.194,6.194,6.194,6.194,4.705,4.226,3.92
gigantic-0.3-1,5000,737,0.1474,29829,1,14,5.9658,6,3,3.15021116117634,9.92383036,3,8,5,5.10317970799425,1.78187004245328,4.31054280516255,0.319134206525977,-1.36855956260277,0.528045050316193,8.37559975959005,0.022307692307692,0.327384615384615,0.018,0.028153846153846,0.070923076923077,0.118615384615385,0.113846153846154,0.057230769230769,0.007076923076923,0.005692307692308,1.8669053128395,2.55350612495122,0.2678,0.5292,0.7824,0.8518,0.882,0.9262,0.963,6.7842605156038,55.2410616728001,20.4220184093662,468.195305203086,153,1,5096,194.960784313726,7,623.969486458078,389337.920030757,4,123,119,6.3290041897767,44.8640107075263,85,1,4461,58.8235294117647,2,480.968390216596,231330.592387543,1,3,2,9.01938766128425,79.5631649024593,21,1,4949,238.095238095238,1,1053.395231971,1109641.51473923,1,3,2,4.24846366366616,16.0496480034368,5.715,7.564,9.728,0.675,4.752,4.752,4.752,4.752,4.752,4.752,4.846,4.378,4.074
gigantic-0.3-2,5000,693,0.1386,28774,1,14,5.7548,6,3,2.56075710679479,6.55747696,3,8,5,5.13783823935578,1.64536941785573,4.50068361157644,0.233301426554275,-0.993166400217245,0.444977602487451,8.41515364303682,0.017846153846154,0.264769230769231,0.020307692307692,0.157692307692308,0.070769230769231,0.134,0.079076923076923,0.020461538461539,0.002461538461538,0.001846153846154,1.10294882224999,0.181998095687366,0.1798,0.5432,0.7818,0.8416,0.8846,0.9306,0.9652,7.21500721500721,51.8792437917098,14.0747771813513,212.426007458146,150,1,5087,191.826666666667,8,637.880121931665,406891.049955556,4,97.25,93.25,6.17042469005214,42.2466261054849,87,1,4473,57.4712643678161,1,476.531935924417,227082.685955872,1,3,2,9.14296334355886,81.7314258400394,18,1,4945,277.777777777778,1.5,1131.97200375449,1281360.61728395,1,7.25,6.25,3.8805197538366,13.0585796599414,5.654,7.343,9.362,0.639,4.639,4.639,4.639,4.639,4.639,4.639,4.821,4.343,4.049
gigantic-0.3-3,5000,908,0.1816,32711,1,14,6.5422,7,3,2.59125821947563,6.71461916,3,8,5,5.91162399109042,1.6231042729331,5.17804111566388,-0.23046864821969,-0.984442720084114,0.396083613994624,8.4312263443314,0.010307692307692,0.201692307692308,0.013692307692308,0.067384615384615,0.124153846153846,0.201076923076923,0.117692307692308,0.026461538461539,0.004153846153846,0.002615384615385,0.597592652001773,-1.17399298925566,0.1386,0.4994,0.7572,0.8084,0.8496,0.9092,0.9546,5.50660792951542,33.9585611744684,14.1988675210485,240.145002645991,155,1,5100,211.038709677419,8,626.182997923656,392105.146888658,4,158.5,154.5,6.21270894611437,43.8002563794887,90,1,4576,55.5555555555556,2,479.321096531591,229748.713580247,1,3,2,9.31882457393476,84.8975103063727,27,1,4938,185.185185185185,1,932.106377534121,868822.29903978,1,3,2,4.90285730657749,22.0381722050315,6.487,7.929,9.948,0.744,4.998,4.998,4.998,4.998,4.998,4.998,5.045,4.586,4.293
gigantic-0.3-4,5000,808,0.1616,31450,1,14,6.29,7,3,2.62668993221507,6.8995,3,8,5,5.63421287728603,1.65067878164751,4.90417908267785,-0.139765787010141,-1.13676702432842,0.417597763468214,8.42269797953044,0.013692307692308,0.233384615384615,0.013692307692308,0.034153846153846,0.173384615384615,0.152153846153846,0.119384615384615,0.024,0.003076923076923,0.002307692307692,0.703920791690246,-1.04090476108508,0.2284,0.521,0.7726,0.8246,0.8656,0.9192,0.9596,6.18811881188119,46.499459779953,19.7847484332384,453.264580142433,155,1,5092,202.903225806452,8,642.419928729102,412703.364828304,4,123,119,6.06067695593696,40.4349014278196,78,1,4542,64.1025641025641,2,510.63398477156,260747.066403682,1,3.75,2.75,8.64409235327503,72.8166016491046,30,1,4935,166.666666666667,1,885.462754094653,784044.288888889,1,2,1,5.19936611364523,25.0337908146298,6.056,7.639,9.78,0.704,4.866,4.866,4.866,4.866,4.866,4.866,4.966,4.488,4.205
huge-0.3-1,5000,834,0.1668,43210,3,14,8.642,9,8,1.3077599168043,1.710236,8,9,1,8.53328413250457,1.17894823574317,8.40864926599884,-0.309277743253693,2.13448135301538,0.151326072298577,8.50530319624133,0.002545454545455,0.032181818181818,0.019636363636364,0.020363636363636,0.341454545454546,0.321272727272727,0.107818181818182,0.046,0.013818181818182,0.004,1.32934671051445,-0.017875237803724,0.1766,0.6298,0.7642,0.8062,0.8522,0.9166,0.9582,5.99520383693046,48.5608715982128,15.0817595636521,244.09003220973,107,2,5039,403.831775700935,12,847.192223340943,717734.66328937,7,317.5,310.5,3.44427687143604,14.2690080919159,64,1,4750,78.125,2,588.630362048204,346485.703125,1,4,3,7.81005944936368,59.0034760510051,19,1,4963,263.157894736842,1,1107.76490300623,1227143.08033241,1,2.5,1.5,4.00692030067652,14.0554643588889,5.764,7.283,9.352,0.548,4.862,4.862,4.862,4.862,4.862,4.862,4.844,4.39,4.126
huge-0.3-2,5000,754,0.1508,36919,3,13,7.3838,8,5,1.97506900132628,3.90089756,5,9,4,7.10017799624871,1.33263662145241,6.80271556642961,-0.082578320632064,-0.958154339376211,0.267486795596615,8.48024502742747,0.009,0.0104,0.3142,0.022,0.0306,0.2842,0.2234,0.0686,0.027,0.0106,0.911206636604099,-0.975750005402034,0.224,0.6514,0.7932,0.8342,0.8726,0.9246,0.9622,6.63129973474801,53.7841927677584,15.7127175449468,283.393638828441,107,1,5043,345.03738317757,16,771.605583295372,595375.176172591,7,417,410,4.35704632129565,22.5423828555179,64,1,4665,78.125,2,577.991119633338,334073.734375,1,4,3,7.80714380055314,58.9733351227137,17,1,4952,294.117647058824,2,1164.47402326761,1355999.75086505,1,4,3,3.74996241022281,12.0623244635983,5.457,7.164,9.231,0.561,4.856,4.856,4.856,4.856,4.856,4.856,4.792,4.341,4.068
huge-0.3-3,5000,894,0.1788,43627,3,14,8.7254,9,9,1.47648055862582,2.17999484,8,9,1,8.57957891427351,1.21281242499801,8.40266009807282,-0.706123550498926,1.89114301228199,0.169216375023015,8.50188814960985,0.004181818181818,0.059272727272727,0.009818181818182,0.018909090909091,0.225818181818182,0.395090909090909,0.117636363636364,0.054727272727273,0.019090909090909,0.004545454545455,1.59104741900906,1.29183598957463,0.167,0.6334,0.7642,0.8018,0.8436,0.9106,0.9552,5.59284116331096,43.2175677131636,14.4576725075437,232.608948483839,107,3,5038,407.728971962617,12,846.729492273571,716950.833085859,7,356,349,3.42084282310902,14.2532816396124,62,1,4757,80.6451612903226,2,598.7765778807,358533.390218522,1,4,3,7.68099497213149,57.0040966830836,22,1,4956,227.272727272727,2,1031.89411815088,1064805.47107438,1,2.75,1.75,4.3643406571943,17.0475241979111,5.921,7.397,9.455,0.57,4.864,4.864,4.864,4.864,4.864,4.864,4.867,4.425,4.162
huge-0.3-4,5000,792,0.1584,40055,3,14,8.011,8,9,1.79111110766474,3.208079,6,9,3,7.79631734704207,1.27010799022536,7.5662571253278,-0.102134578755879,-0.423058340138119,0.223581463945168,8.49144066742404,0.009454545454545,0.075454545454546,0.173636363636364,0.021454545454546,0.222727272727273,0.259272727272727,0.076727272727273,0.055818181818182,0.009454545454545,0.005090909090909,0.777470198333059,-0.922604079902431,0.1586,0.6354,0.7656,0.8102,0.8568,0.9208,0.9604,6.31313131313131,48.0995960554756,13.4697391582435,193.539419958964,107,3,5043,374.345794392523,26,803.070964413595,644922.973884182,6,336,330,3.93924757920887,18.6139402983234,60,1,4713,83.3333333333333,2,602.787321993052,363352.555555555,1,5,4,7.54878744455514,54.9953838527981,17,1,4962,294.117647058824,2,1166.97143885373,1361822.33910035,1,4,3,3.74999070806322,12.0624566281708,5.721,7.296,9.401,0.562,4.903,4.903,4.903,4.903,4.903,4.903,4.811,4.37,4.093
large-0.3-1,5000,1143,0.2286,57524,8,15,11.5048,11,11,0.993366478194226,0.98677696,11,12,1,11.462610651317,1.08934634126091,11.4207827745438,0.547412005074502,1.83878180934274,0.086343654665377,8.5135029026223,0.003428571428571,0.020285714285714,0.132571428571429,0,0.578857142857143,0.568857142857143,0,0.052571428571429,0.057428571428571,0.014571428571429,1.39646953544518,0.091740333931758,0.0872,0.5058,0.7584,0.7818,0.817,0.8856,0.9428,4.37445319335083,25.7584467715268,10.9880369212033,144.326802077447,83,2,5021,693.060240963855,31,1064.6243451899,1133424.99637103,10,1075.5,1065.5,2.02206176176307,4.45076707113483,44,1,4851,113.636363636364,2,722.457236573685,521944.458677686,1,3,2,6.40449352708776,39.0195261494698,18,1,4956,277.777777777778,2,1134.63736524816,1287401.95061728,1,3,2,3.88054906645771,13.0587219226423,6.726,7.982,10.205,0.587,4.974,4.974,4.974,4.974,4.974,4.974,4.934,4.483,4.189
large-0.3-2,5000,863,0.1726,51789,8,15,10.3578,10,10,0.923568708867943,0.85297916,10,10,0,10.3191567157086,1.08906006413298,10.2825716664942,1.37094067923306,3.25381670278461,0.08916649374075,8.51335020039088,0.028571428571429,0.027714285714286,1.02657142857143,0,0.162,0.130571428571429,0,0.041142857142857,0.010571428571429,0.001428571428571,2.51521940448589,4.61396858024576,0.2684,0.7012,0.7742,0.805,0.8474,0.9136,0.9568,5.79374275782155,58.0386182838234,17.9649094328995,362.177427545865,83,4,5027,623.963855421687,38,1343.13317792143,1804006.73363333,9,279,270,2.38994146990976,4.04641910750214,34,1,4847,147.058823529412,2,818.197730351018,669447.525951557,1,4,3,5.56955586318274,29.0235888899703,11,1,4965,454.545454545455,3,1426.33327506942,2034426.61157025,2.5,4,1.5,2.84603300237942,6.09994296630173,5.278,6.551,9.017,0.462,4.346,4.346,4.346,4.346,4.346,4.346,4.549,4.165,3.895
large-0.3-3,5000,969,0.1938,54744,8,15,10.9488,10,10,1.21876107584711,1.48537856,10,12,2,10.8827737548846,1.11570577856988,10.8183700679081,0.562490322377912,0.21561733903694,0.111314580214006,8.51108905714951,0.020285714285714,0.020571428571429,0.700571428571429,0,0.100571428571429,0.502285714285715,0,0.039714285714286,0.030571428571429,0.014,1.58305381463094,0.773966775021024,0.1986,0.602,0.7748,0.804,0.8428,0.903,0.9514,5.15995872033024,42.9481916805091,17.4489206588559,347.419878433812,83,5,5033,659.566265060241,16,1125.82701267842,1267486.46247641,10,867,857,2.02190057382952,3.77847306996386,47,1,4827,106.382978723404,2,696.042874480108,484475.683114531,1,3,2,6.63411799218768,42.0150553617239,16,1,4955,312.5,2,1198.69147406662,1436861.25,1,4.5,3.5,3.61475213095674,11.066521886738,5.957,7.407,9.679,0.513,4.753,4.753,4.753,4.753,4.753,4.753,4.731,4.297,4.014
